41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:53:39.0 (57753)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
12:53:39.0 (96933)|EXECUTION_STARTED
12:53:39.0 (100814)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqT|VF: /apex/kdKnowledgeHomePage
12:53:41.0 (2229061195)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229070760)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229072342)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229078242)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229086248)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229090951)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229112116)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":6,"NbLike__c":37,"NbView__c":160,"HasMovie__c":false,"Title__c":"1703_【甲府支店】春商戦_固定からの (5 more) ...","PostTime__c":"2017-06-22T04:45:00.000Z","Id":"a0B6F00001Is5plUAB","Attachments":[{"ParentId":"a0B6F00001Is5plUAB","Id":"00P6F00001x5QGnUAM"}]}|0x46b28439
12:53:41.0 (2229121497)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229131310)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229132888)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229138367)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229147327)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229151946)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229173771)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":20,"NbView__c":81,"HasMovie__c":false,"Title__c":"1706_【山陰支店】スタッフ様用ひかり (8 more) ...","PostTime__c":"2017-06-16T04:47:00.000Z","Id":"a0B6F00001Is5tMUAR","Attachments":[{"ParentId":"a0B6F00001Is5tMUAR","Id":"00P6F00001tsiEzUAI"}]}|0x5fa86ba7
12:53:41.0 (2229183790)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229193664)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229195325)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229201085)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229209834)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229214745)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229236999)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V4","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":22,"NbView__c":72,"HasMovie__c":false,"Title__c":"1706_【中部営業G（せってんぞう20 (15 more) ...","PostTime__c":"2017-06-13T05:16:00.000Z","Id":"a0B6F00001Is5t2UAB","Attachments":[{"ParentId":"a0B6F00001Is5t2UAB","Id":"00P6F00001tsiASUAY"}]}|0x7aab583e
12:53:41.0 (2229246526)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229256646)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229258260)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229263803)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229272500)|HEAP_ALLOCATE|[107]|Bytes:48
12:53:41.0 (2229277204)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229295344)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":44,"NbView__c":186,"HasMovie__c":false,"Title__c":"1703_【北海道支社】「SpeedWi (19 more) ...","PostTime__c":"2017-06-08T02:11:00.000Z","Id":"a0B6F00001Is5obUAB"}|0x3e1b173a
12:53:41.0 (2229303402)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229312733)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229314332)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229320502)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229329307)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229333662)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229354490)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":6,"NbLike__c":31,"NbView__c":114,"HasMovie__c":false,"Title__c":"1706_【大阪第二支店】先取り！！au (21 more) ...","PostTime__c":"2017-06-07T07:31:00.000Z","Id":"a0B6F00001Is5suUAB","Attachments":[{"ParentId":"a0B6F00001Is5suUAB","Id":"00P6F00001tshT1UAI"}]}|0x6cdadf8c
12:53:41.0 (2229363789)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229373116)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229374689)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229380405)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229389257)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229393980)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229418851)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":8,"NbView__c":39,"HasMovie__c":false,"Title__c":"1705_【富山支店】富山支店2~4月Ｓ (4 more) ...","PostTime__c":"2017-05-31T05:07:00.000Z","Id":"a0B6F00001Is5sdUAB","Attachments":[{"ParentId":"a0B6F00001Is5sdUAB","Id":"00P6F00001x4ZnRUAU"}]}|0x703364e3
12:53:41.0 (2229429110)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229439002)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229440655)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229446547)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229455346)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229460138)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229481271)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":26,"NbView__c":126,"HasMovie__c":false,"Title__c":"1705_【横浜第一支店】ひかりJ受付率 (21 more) ...","PostTime__c":"2017-05-30T01:58:00.000Z","Id":"a0B6F00001Is5sQUAR","Attachments":[{"ParentId":"a0B6F00001Is5sQUAR","Id":"00P6F00001x5QJLUA2"}]}|0x50f9b873
12:53:41.0 (2229490918)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229500703)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229502349)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229508004)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229516463)|HEAP_ALLOCATE|[107]|Bytes:48
12:53:41.0 (2229521255)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229540572)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V5","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":14,"NbView__c":57,"HasMovie__c":false,"Title__c":"1705_【トヨタ東北G】店頭ツール　ス (6 more) ...","PostTime__c":"2017-05-29T00:53:00.000Z","Id":"a0B6F00001Is5sNUAR"}|0x363dd791
12:53:41.0 (2229548546)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229557926)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229559569)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229565106)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229573607)|HEAP_ALLOCATE|[107]|Bytes:48
12:53:41.0 (2229578111)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229596530)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":9,"NbLike__c":42,"NbView__c":132,"HasMovie__c":false,"Title__c":"1704_【神戸支店】ひかりJ苦手な方向 (14 more) ...","PostTime__c":"2017-05-25T01:46:00.000Z","Id":"a0B6F00001Is5riUAB"}|0xc214865
12:53:41.0 (2229605173)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229614578)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229616209)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229621991)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229631039)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229635806)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229657600)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":7,"NbLike__c":33,"NbView__c":119,"HasMovie__c":false,"Title__c":"1705_【甲府支店】ポスティングするだ (15 more) ...","PostTime__c":"2017-05-18T06:53:00.000Z","Id":"a0B6F00001Is5s2UAB","Attachments":[{"ParentId":"a0B6F00001Is5s2UAB","Id":"00P6F00001x5QLZUA2"}]}|0x675e217e
12:53:41.0 (2229666809)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229676269)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229677917)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229686959)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229696274)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229701060)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229722610)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V2","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":22,"NbView__c":103,"HasMovie__c":false,"Title__c":"1704_【秋田支店】auひかり獲得強化 (13 more) ...","PostTime__c":"2017-04-27T02:36:00.000Z","Id":"a0B6F00001Is5r8UAB","Attachments":[{"ParentId":"a0B6F00001Is5r8UAB","Id":"00P6F00001x4arVUAQ"}]}|0x7af937c6
12:53:41.0 (2229731917)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229741695)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229743295)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229749147)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229758501)|HEAP_ALLOCATE|[107]|Bytes:48
12:53:41.0 (2229764280)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229782784)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":19,"NbView__c":71,"HasMovie__c":false,"Title__c":"1704_【長野支店】これ一枚でＯＫ!! (18 more) ...","PostTime__c":"2017-04-26T01:15:00.000Z","Id":"a0B6F00001Is5rGUAR"}|0x22a0f657
12:53:41.0 (2229804194)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229815294)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229816907)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229823106)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229832108)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229837346)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229859309)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V4","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":13,"NbView__c":100,"HasMovie__c":false,"Title__c":"1704_【統括1G】メーカー・社員様向 (12 more) ...","PostTime__c":"2017-04-20T08:50:00.000Z","Id":"a0B6F00001Is5r9UAB","Attachments":[{"ParentId":"a0B6F00001Is5r9UAB","Id":"00P6F00001yWlBAUA0"}]}|0x24c4f006
12:53:41.0 (2229869435)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229879108)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229880746)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229886715)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229895569)|HEAP_ALLOCATE|[107]|Bytes:48
12:53:41.0 (2229900565)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229919742)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":24,"NbView__c":112,"HasMovie__c":false,"Title__c":"1704_【C営業企画部】ひかりJセール (6 more) ...","PostTime__c":"2017-04-20T02:12:00.000Z","Id":"a0B6F00001Is5r0UAB"}|0x32077031
12:53:41.0 (2229928307)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229937669)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2229939358)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2229944961)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2229953176)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2229957859)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2229979191)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V2","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":16,"NbView__c":102,"HasMovie__c":false,"Title__c":"1704_【東京第二支店】固定商材拡販に (10 more) ...","PostTime__c":"2017-04-18T02:36:00.000Z","Id":"a0B6F00001Is5r6UAB","Attachments":[{"ParentId":"a0B6F00001Is5r6UAB","Id":"00P6F00001x5QMcUAM"}]}|0x17326b0
12:53:41.0 (2229988816)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2229998397)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230000038)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230005924)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230014236)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230018704)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230062474)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":6,"NbLike__c":42,"NbView__c":164,"HasMovie__c":false,"Title__c":"1703_【山形支店】＜チームさくらんぼ (35 more) ...","PostTime__c":"2017-04-06T02:38:00.000Z","Id":"a0B6F00001Is5oRUAR","Attachments":[{"ParentId":"a0B6F00001Is5oRUAR","Id":"00P6F00001x4a1gUAA"}]}|0x24446a87
12:53:41.0 (2230080048)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230099647)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230101459)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230110277)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230122104)|HEAP_ALLOCATE|[107]|Bytes:48
12:53:41.0 (2230129060)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230170669)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V2","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":3,"NbView__c":42,"HasMovie__c":false,"Title__c":"1704_【旭川支店】エムデジ流ひかりJ (4 more) ...","PostTime__c":"2017-04-05T00:44:00.000Z","Id":"a0B6F00001Is5qpUAB"}|0x2703fac9
12:53:41.0 (2230179995)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230191577)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230193284)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230199844)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230209754)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230214979)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230237669)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":33,"NbView__c":118,"HasMovie__c":false,"Title__c":"1704_【広域第二支店】auひかり知識 (23 more) ...","PostTime__c":"2017-04-03T02:22:00.000Z","Id":"a0B6F00001Is5qlUAB","Attachments":[{"ParentId":"a0B6F00001Is5qlUAB","Id":"00P6F00001x5QD3UAM"}]}|0x2e0c90e0
12:53:41.0 (2230247453)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230257976)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230259622)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230265313)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230273790)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230278695)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230301196)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":4,"NbView__c":32,"HasMovie__c":false,"Title__c":"1703_【福井支店】ひかりロープレチェ (5 more) ...","PostTime__c":"2017-03-31T11:34:00.000Z","Id":"a0B6F00001Is5qfUAB","Attachments":[{"ParentId":"a0B6F00001Is5qfUAB","Id":"00P6F00001x4Zz0UAE"}]}|0x36527537
12:53:41.0 (2230310152)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230320310)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230321928)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230327720)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230336197)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230341004)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230362826)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":1,"NbView__c":25,"HasMovie__c":false,"Title__c":"1703_【富山支店】ＳＶ勉強会","PostTime__c":"2017-03-31T11:26:00.000Z","Id":"a0B6F00001Is5qeUAB","Attachments":[{"ParentId":"a0B6F00001Is5qeUAB","Id":"00P6F00001x4ZpXUAU"}]}|0x31c53128
12:53:41.0 (2230372981)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230382826)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230384498)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230390117)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230398262)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230403050)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230426019)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":8,"NbView__c":68,"HasMovie__c":false,"Title__c":"1703_【栃木支店】スタッフ人数が少な (37 more) ...","PostTime__c":"2017-03-31T09:26:00.000Z","Id":"a0B6F00001Is5qdUAB","Attachments":[{"ParentId":"a0B6F00001Is5qdUAB","Id":"00P6F00001x5QIHUA2"}]}|0x9a8406b
12:53:41.0 (2230435488)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230445213)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230446819)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230452350)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230461023)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230465978)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230487312)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":3,"NbView__c":23,"HasMovie__c":false,"Title__c":"1703_【宮崎支店】固定回線・主回線セ (7 more) ...","PostTime__c":"2017-03-31T07:33:00.000Z","Id":"a0B6F00001Is6qsUAB","Attachments":[{"ParentId":"a0B6F00001Is6qsUAB","Id":"00P6F00001tsiMGUAY"}]}|0x43695a2e
12:53:41.0 (2230497161)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230506992)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230508590)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230514471)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230523368)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230528029)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230550158)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V2","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":5,"NbView__c":15,"HasMovie__c":false,"Title__c":"1703_【仙台支店】J:COM勧奨にお (14 more) ...","PostTime__c":"2017-03-31T04:35:00.000Z","Id":"a0B6F00001Is5qWUAR","Attachments":[{"ParentId":"a0B6F00001Is5qWUAR","Id":"00P6F00001tsiYIUAY"}]}|0x663764b9
12:53:41.0 (2230559553)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230569049)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230570630)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230576537)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230584936)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230589869)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230612567)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V4","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":7,"NbView__c":61,"HasMovie__c":false,"Title__c":"1703_【広域G】キタムラ社員向けひか (12 more) ...","PostTime__c":"2017-03-29T08:32:00.000Z","Id":"a0B6F00001Is5qNUAR","Attachments":[{"ParentId":"a0B6F00001Is5qNUAR","Id":"00P6F00001tshp5UAA"}]}|0x7ee34526
12:53:41.0 (2230622306)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230631795)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230633385)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230638856)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230647338)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230652509)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230708370)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":5,"NbView__c":22,"HasMovie__c":false,"Title__c":"1703_【浜松支店】コミュファ光の電話 (10 more) ...","PostTime__c":"2017-03-23T02:32:00.000Z","Id":"a0B6F00001Is6qjUAB","Attachments":[{"ParentId":"a0B6F00001Is6qjUAB","Id":"00P6F00001x4a3GUAQ"}]}|0x3503f989
12:53:41.0 (2230721672)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230732977)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230734688)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230741219)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230750978)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230756498)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230781795)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V4","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":14,"NbView__c":103,"HasMovie__c":false,"Title__c":"1703_【広域G】ひかり提案シート","PostTime__c":"2017-03-21T07:08:00.000Z","Id":"a0B6F00001Is5pjUAB","Attachments":[{"ParentId":"a0B6F00001Is5pjUAB","Id":"00P6F00001tshypUAA"}]}|0x3cb26d2d
12:53:41.0 (2230791637)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230802298)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230804128)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230810037)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230818769)|HEAP_ALLOCATE|[107]|Bytes:52
12:53:41.0 (2230823532)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
12:53:41.0 (2230845517)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val24","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":4,"NbView__c":36,"HasMovie__c":false,"Title__c":"1703_【新潟支店】ＳＶ見積もり管理の (7 more) ...","PostTime__c":"2017-03-21T01:42:00.000Z","Id":"a0B6F00001Is5piUAB","Attachments":[{"ParentId":"a0B6F00001Is5piUAB","Id":"00P6F00001x5QNXUA2"}]}|0x61fdd4ae
12:53:41.0 (2230854744)|STATEMENT_EXECUTE|[107]
12:53:41.0 (2230864952)|STATEMENT_EXECUTE|[109]
12:53:41.0 (2230866556)|STATEMENT_EXECUTE|[110]
12:53:41.0 (2230872208)|HEAP_ALLOCATE|[107]|Bytes:5
12:53:41.0 (2230881164)|HEAP_ALLOCATE|[107]|Bytes:52
