41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
18:52:08.0 (72806)|USER_INFO|[EXTERNAL]|0056F000006PtYl|gwadmin@gw.jp.kddi|日本標準時|GMT+09:00
18:52:08.0 (108979)|EXECUTION_STARTED
18:52:08.0 (113554)|CODE_UNIT_STARTED|[EXTERNAL]|0666F0000066wqT|VF: /apex/kdKnowledgeHomePage
18:52:10.0 (2224226516)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224246944)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V2","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":22,"NbView__c":118,"HasMovie__c":false,"Title__c":"1606_【青森支店】タブレット獲得手法 (9 more) ...","PostTime__c":"2016-06-03T07:49:00.000Z","Id":"a0B6F00001Is5alUAB","Attachments":[{"ParentId":"a0B6F00001Is5alUAB","Id":"00P6F00001tsiazUAA"}]}|0x13e076dc
18:52:10.0 (2224256827)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224267836)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224269730)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224276433)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224285731)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2224291318)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224309160)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V4","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":18,"NbView__c":76,"HasMovie__c":false,"Title__c":"1605_【滋賀支店】量販タブレット山積 (8 more) ...","PostTime__c":"2016-05-31T06:47:00.000Z","Id":"a0B6F00001Is5abUAB"}|0x28cb84bb
18:52:10.0 (2224317678)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224328721)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224330601)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224337365)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224346796)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2224352170)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224372642)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":7,"NbView__c":80,"HasMovie__c":false,"Title__c":"1605_【静岡支店】タブレットSA不在 (7 more) ...","PostTime__c":"2016-05-13T04:15:00.000Z","Id":"a0B6F00001Is6hQUAR","Attachments":[{"ParentId":"a0B6F00001Is6hQUAR","Id":"00P6F00001tshdoUAA"}]}|0x9f1df5e
18:52:10.0 (2224382402)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224394008)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224395892)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224402667)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224412062)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2224417268)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224440231)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V2","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":11,"NbLike__c":34,"NbView__c":222,"HasMovie__c":false,"Title__c":"1605_【岩手支店】\u003C今日から使える\u003E (19 more) ...","PostTime__c":"2016-05-11T04:40:00.000Z","Id":"a0B6F00001Is5ZyUAJ","Attachments":[{"ParentId":"a0B6F00001Is5ZyUAJ","Id":"00P6F00001x4aAUUAY"}]}|0x5b131920
18:52:10.0 (2224450588)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224461890)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224475114)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224483445)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224493552)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2224499485)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224521891)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V4","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":12,"NbView__c":96,"HasMovie__c":false,"Title__c":"1604_【首都圏営業2G（TAGOSA (11 more) ...","PostTime__c":"2016-04-27T05:41:00.000Z","Id":"a0B6F00001Is6hFUAR","Attachments":[{"ParentId":"a0B6F00001Is6hFUAR","Id":"00P6F00001tsi9tUAA"}]}|0x4bd5c208
18:52:10.0 (2224531974)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224544126)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224546078)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224553185)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224562855)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2224568232)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224586446)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":9,"NbView__c":85,"HasMovie__c":false,"Title__c":"1604_【広域G】タブレット総販セット (14 more) ...","PostTime__c":"2016-04-27T02:45:00.000Z","Id":"a0B6F00001Is5ZcUAJ"}|0x3f4f7995
18:52:10.0 (2224595168)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224609458)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224611422)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224618778)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224628528)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2224634013)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224654063)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":13,"NbLike__c":45,"NbView__c":274,"HasMovie__c":false,"Title__c":"1604_【和歌山支店】\u003C個人セット率5 (34 more) ...","PostTime__c":"2016-04-27T00:30:00.000Z","Id":"a0B6F00001Is5ZBUAZ"}|0x38435a0d
18:52:10.0 (2224662864)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224674160)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224675976)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224682733)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224692277)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2224697555)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224718814)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":3,"NbLike__c":24,"NbView__c":141,"HasMovie__c":false,"Title__c":"1604_【金沢支店】《タブレット》《勉 (26 more) ...","PostTime__c":"2016-04-26T07:19:00.000Z","Id":"a0B6F00001Is5ZJUAZ","Attachments":[{"ParentId":"a0B6F00001Is5ZJUAZ","Id":"00P6F00001yWl7sUAC"}]}|0x7bda9e3c
18:52:10.0 (2224728831)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224740337)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224742176)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224749013)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224758459)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2224763858)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224784741)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":5,"NbView__c":65,"HasMovie__c":false,"Title__c":"1604_【富山支店】タブレット パター (14 more) ...","PostTime__c":"2016-04-25T01:18:00.000Z","Id":"a0B6F00001Is5ZVUAZ","Attachments":[{"ParentId":"a0B6F00001Is5ZVUAZ","Id":"00P6F00001yWlefUAC"}]}|0x1efad6cd
18:52:10.0 (2224794620)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224805888)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224807755)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224814623)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224824196)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2224829407)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224850261)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":2,"NbLike__c":13,"NbView__c":129,"HasMovie__c":false,"Title__c":"1604_【山陰支店】（0407追加施策 (32 more) ...","PostTime__c":"2016-04-12T05:22:00.000Z","Id":"a0B6F00001Is5Z8UAJ","Attachments":[{"ParentId":"a0B6F00001Is5Z8UAJ","Id":"00P6F00001tsi5mUAA"}]}|0x5a3d9756
18:52:10.0 (2224863475)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224875077)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224876951)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224883823)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224893195)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2224898818)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224917527)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":10,"NbLike__c":33,"NbView__c":162,"HasMovie__c":false,"Title__c":"1603_【大阪第二支店】悩める営業担当 (22 more) ...","PostTime__c":"2016-03-31T10:21:00.000Z","Id":"a0B6F00001Is6gyUAB"}|0x788c2d2e
18:52:10.0 (2224937090)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2224949523)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2224951420)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2224958766)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2224968281)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2224974024)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2224993436)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":36,"NbLike__c":93,"NbView__c":405,"HasMovie__c":false,"Title__c":"※20160331資料追加_1602_【 (64 more) ...","PostTime__c":"2016-03-31T08:35:00.000Z","Id":"a0B6F00001Is5X3UAJ"}|0x5708677d
18:52:10.0 (2225002182)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225013993)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225015922)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225022799)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225032497)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2225037905)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225059251)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":3,"NbLike__c":14,"NbView__c":104,"HasMovie__c":false,"Title__c":"1603_【東京第一支店】続・タブタブの (12 more) ...","PostTime__c":"2016-03-31T01:08:00.000Z","Id":"a0B6F00001Is6gtUAB","Attachments":[{"ParentId":"a0B6F00001Is6gtUAB","Id":"00P6F00001tsiYsUAI"}]}|0x1f0c9fef
18:52:10.0 (2225069027)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225080064)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225082375)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225089184)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225098471)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225103781)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225122287)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":3,"NbLike__c":9,"NbView__c":75,"HasMovie__c":false,"Title__c":"1603_【トヨタ関東G】タブレット獲得 (14 more) ...","PostTime__c":"2016-03-22T06:35:00.000Z","Id":"a0B6F00001Is5Y8UAJ"}|0x29bd3c7f
18:52:10.0 (2225131284)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225142186)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225144105)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225150689)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225159942)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225165154)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225183519)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":5,"NbLike__c":17,"NbView__c":115,"HasMovie__c":false,"Title__c":"1603【大阪第二支店】 Mr.F登場！ (49 more) ...","PostTime__c":"2016-03-15T06:04:00.000Z","Id":"a0B6F00001Is5XiUAJ"}|0x30c1813b
18:52:10.0 (2225192447)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225219502)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225221702)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225229232)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225239660)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225245308)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225264767)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":15,"NbLike__c":27,"NbView__c":157,"HasMovie__c":false,"Title__c":"1603_【トヨタ関東G】★ターゲット別 (21 more) ...","PostTime__c":"2016-03-14T05:21:00.000Z","Id":"a0B6F00001Is5XtUAJ"}|0x24e62bd1
18:52:10.0 (2225273813)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225285457)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225287357)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225305582)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225325194)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225332418)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225351876)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":3,"NbLike__c":6,"NbView__c":52,"HasMovie__c":false,"Title__c":"1603_【トヨタ関西Ｇ】タブレット&a (8 more) ...","PostTime__c":"2016-03-14T04:26:00.000Z","Id":"a0B6F00001Is5XsUAJ"}|0x5f6e2b45
18:52:10.0 (2225360419)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225372956)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225374792)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225381899)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225391255)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2225396653)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225417580)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V4","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":6,"NbLike__c":12,"NbView__c":134,"HasMovie__c":false,"Title__c":"1603_【営業3/4G（チバラキ）】タ (12 more) ...","PostTime__c":"2016-03-07T06:12:00.000Z","Id":"a0B6F00001Is6gLUAR","Attachments":[{"ParentId":"a0B6F00001Is6gLUAR","Id":"00P6F00001tshYOUAY"}]}|0x1ff0aa13
18:52:10.0 (2225427932)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225438989)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225440887)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225447639)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225456930)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225462336)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225480177)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":6,"NbLike__c":13,"NbView__c":52,"HasMovie__c":false,"Title__c":"1603_【甲府支店】SA様併売店様向け (11 more) ...","PostTime__c":"2016-03-04T01:53:00.000Z","Id":"a0B6F00001Is5XYUAZ"}|0x2384388f
18:52:10.0 (2225488864)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225499818)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225501721)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225508446)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225517468)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225522673)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225540433)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":4,"NbLike__c":10,"NbView__c":61,"HasMovie__c":false,"Title__c":"1602_【中国広域G】学割×タブレット (4 more) ...","PostTime__c":"2016-02-26T06:48:00.000Z","Id":"a0B6F00001Is5X9UAJ"}|0x36a9378d
18:52:10.0 (2225548934)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225559967)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225561856)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225568532)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225577705)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2225583058)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225603782)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":0,"NbLike__c":6,"NbView__c":92,"HasMovie__c":false,"Title__c":"1602_【富山支店】タブレット教室実施 (5 more) ...","PostTime__c":"2016-02-22T00:23:00.000Z","Id":"a0B6F00001Is5WyUAJ","Attachments":[{"ParentId":"a0B6F00001Is5WyUAJ","Id":"00P6F00001tsiELUAY"}]}|0x1833061e
18:52:10.0 (2225613487)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225624864)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225626663)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225633518)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225642391)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2225648055)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225668740)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":13,"NbLike__c":27,"NbView__c":129,"HasMovie__c":false,"Title__c":"1602_【金沢支店】学割対象者タブレッ (21 more) ...","PostTime__c":"2016-02-18T07:45:00.000Z","Id":"a0B6F00001Is5WrUAJ","Attachments":[{"ParentId":"a0B6F00001Is5WrUAJ","Id":"00P6F00001yWlcEUAS"}]}|0x2098739
18:52:10.0 (2225678972)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225690166)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225692007)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225698874)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225707854)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2225713225)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225734450)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":1,"NbLike__c":10,"NbView__c":84,"HasMovie__c":true,"Title__c":"＜第4回全国発表会＞C首都圏支社C千葉支 (8 more) ...","PostTime__c":"2016-02-12T10:24:00.000Z","Id":"a0B6F00001Is5WUUAZ","Attachments":[{"ParentId":"a0B6F00001Is5WUUAZ","Id":"00P6F00001tsquhUAA"}]}|0xcb87b7
18:52:10.0 (2225744290)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225755290)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225757133)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225763762)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225773004)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2225778391)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225799125)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":4,"NbLike__c":23,"NbView__c":132,"HasMovie__c":false,"Title__c":"1602_【山陰支店】（0217追加施策 (27 more) ...","PostTime__c":"2016-02-12T02:32:00.000Z","Id":"a0B6F00001Is5WOUAZ","Attachments":[{"ParentId":"a0B6F00001Is5WOUAZ","Id":"00P6F00001tsi6hUAA"}]}|0x7fa1dd7c
18:52:10.0 (2225808724)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225819698)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225821808)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225828598)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225837492)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225842699)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225864583)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":7,"NbLike__c":19,"NbView__c":133,"HasMovie__c":false,"Title__c":"1601_【大分支店】タブレット師範代へ (16 more) ...","PostTime__c":"2016-02-08T05:15:00.000Z","Id":"a0B6F00001Is6fXUAR"}|0x7fa23760
18:52:10.0 (2225873358)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225884892)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225886735)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225893752)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225902793)|HEAP_ALLOCATE|[107]|Bytes:52
18:52:10.0 (2225908287)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225929015)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":6,"NbLike__c":20,"NbView__c":184,"HasMovie__c":false,"Title__c":"1601_【金沢支店】タブレット獲得法伝 (19 more) ...","PostTime__c":"2016-02-02T06:14:00.000Z","Id":"a0B6F00001Is5VuUAJ","Attachments":[{"ParentId":"a0B6F00001Is5VuUAJ","Id":"00P6F00001yWlivUAC"}]}|0x31dc57e2
18:52:10.0 (2225938905)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2225950509)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2225952348)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2225959089)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2225968107)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2225973556)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2225991389)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V2","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":67,"NbLike__c":164,"NbView__c":666,"HasMovie__c":false,"Title__c":"1509【大阪第一支店】成約を頂くために (17 more) ...","PostTime__c":"2016-01-29T04:43:00.000Z","Id":"a0B6F00001Is6e9UAB"}|0x6df68851
18:52:10.0 (2226000238)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2226015082)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2226017059)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2226024142)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2226033727)|HEAP_ALLOCATE|[107]|Bytes:48
18:52:10.0 (2226039672)|VARIABLE_SCOPE_BEGIN|[107]|kdKnwl|kdKnowledge__c|true|false
18:52:10.0 (2226058402)|VARIABLE_ASSIGNMENT|[107]|kdKnwl|{"Type__c":"Value9","SubjectDivision__c":"V1","Thema__c":"Val22","MediumCategory__c":"商材獲得","NbCopy__c":25,"NbLike__c":45,"NbView__c":182,"HasMovie__c":false,"Title__c":"1601【京都支店】これがあれば大丈夫！ (21 more) ...","PostTime__c":"2016-01-26T06:42:00.000Z","Id":"a0B6F00001Is5VUUAZ"}|0x1c4df2ae
18:52:10.0 (2226066894)|STATEMENT_EXECUTE|[107]
18:52:10.0 (2226078646)|STATEMENT_EXECUTE|[109]
18:52:10.0 (2226080539)|STATEMENT_EXECUTE|[110]
18:52:10.0 (2226087175)|HEAP_ALLOCATE|[107]|Bytes:5
18:52:10.0 (2226096339)|HEAP_ALLOCATE|[107]|Bytes:48
